"title","Street Tree Planting"
"copyright","Copyright (c) 2022 NYC Department of Parks and Recreation"
"link","http://nyc.gov/parks/treework"
"description","NYC Department of Parks and Recreation"
"language","en-us"
"lastBuildDate","2022-10-25 00:50:05"
"note","The raw data contained here may be displayed differently than what appears on the Tree Work Hub reports at nyc.gov/parks/treework, due to post-processing of the data to make it readable for the web (e.g. updated addresses, entries not displayed due to missing addresses, reformatted dates, etc.)."
"lng","lat","Borough","ZipCode","BuildingNumber","StreetName","FiscalYear","PlantingSpaceID","CommunityBoard","PlantingSeason","CityCouncil","TreeID","WOId","WOStatus","CompletedDate"
" -73.95482640","40.66982880","Brooklyn","11225","410","EASTERN PARKWAY","0","9690706","309","05/31/2022","35","0","17920957","Not Completed",""
" -73.82556261","40.66939413","Queens","11420","114-34","149 AVENUE","0","4301626","410","05/31/2022","32","12941885","14332077","Completed","2022-05-12 00:00:00"
" -73.82012255","40.66685209","Queens","11420","120-19","150 AVENUE","0","4436223","410","05/31/2022","32","12941887","16264921","Completed","2022-05-12 00:00:00"
" -73.82118213","40.58278918","Queens","11694","168","BEACH 101 STREET","0","2873518","414","05/31/2022","32","12941866","8573719","Completed","2022-05-11 00:00:00"
" -73.95737127","40.66857130","Brooklyn","11225","1030","PRESIDENT STREET","0","4032557","309","05/31/2022","35","0","17920948","Not Completed",""
" -73.96074251","40.67035119","Brooklyn","11225","260","EASTERN PKWY","0","9689073","309","05/31/2022","35","0","17920944","Not Completed",""
" -73.96057747","40.67031837","Brooklyn","11225","260","EASTERN PKWY","0","9699581","309","05/31/2022","35","0","17921920","Not Completed",""
" -73.84141292","40.67308833","Queens","11417","135-30","95 STREET","0","4996581","410","05/31/2022","32","12941888","16007463","Completed","2022-05-12 00:00:00"
" -73.84107354","40.67174394","Queens","11417","137-22","95 STREET","0","8980775","410","05/31/2022","32","12941891","16007680","Completed","2022-05-12 00:00:00"
" -73.95836009","40.66936796","Brooklyn","11225","851","FRANKLIN AVENUE","0","9690698","309","05/31/2022","35","0","17920946","Not Completed",""
" -73.84435128","40.65412198","Queens","11414","161-031","87 STREET","0","8265448","410","05/31/2022","32","12941875","14014666","Completed","2022-05-12 00:00:00"
" -73.84088833","40.65501908","Queens","11414","161-16","91 STREET","0","5006792","410","05/31/2022","32","12941877","16123462","Completed","2022-05-12 00:00:00"
" -73.84016430","40.67394241","Queens","11417","96-10","LINDEN BLVD","0","8980776","410","05/31/2022","32","12944651","16007679","Completed","2022-05-12 00:00:00"
" -73.84132026","40.67271721","Queens","11417","94-19","PITKIN AVENUE ","0","8980714","410","05/31/2022","32","12941894","16007456","Completed","2022-05-12 00:00:00"
" -73.86030160","40.67503538","Queens","11417","107-55","76 STREET","0","404461","410","05/31/2022","32","12941878","16248256","Completed","2022-05-12 00:00:00"
" -74.12909296","40.62274050","Staten Island","10314","195","BENEDICT AVENUE","0","8180470","501","05/31/2022","49","12944605","13798407","Completed","2022-06-01 00:00:00"
" -73.86054110","40.67599493","Queens","11417","107-19","76 STREET","0","4949585","410","05/31/2022","32","12944638","16248690","Completed","2022-05-12 00:00:00"
" -73.84173013","40.67108153","Queens","11417","94-01 ","149 AVENUE ","0","8980701","410","05/31/2022","32","12944640","16007457","Completed","2022-05-12 00:00:00"
" -73.82038305","40.66605122","Queens","11420","150-012","121 STREET","0","9512099","410","05/31/2022","32","12944654","17280070","Completed","2022-05-23 00:00:00"
" -73.84168565","40.67089928","Queens","11417","94-01","149 AVENUE ","0","8980707","410","05/31/2022","32","12944641","16007450","Completed","2022-05-12 00:00:00"
" -73.84114245","40.67199384","Queens","11417","137-14","95 STREET","0","8980706","410","05/31/2022","32","12944649","16007470","Completed","2022-05-12 00:00:00"
" -73.82004972","40.66713027","Queens","11420","149-046","121 STREET","0","9092115","410","05/31/2022","32","12941881","16264920","Completed","2022-05-12 00:00:00"
" -73.81737654","40.66948464","Queens","11420","135-12","122 PLACE","0","4318635","410","05/31/2022","32","12941903","16239692","Completed","2022-05-23 00:00:00"
" -73.84144509","40.67073075","Queens","11417","94-04","149 AVENUE","0","208921","410","05/31/2022","32","12944645","16007462","Completed","2022-05-12 00:00:00"
" -73.81637538","40.66919542","Queens","11420","135-015","123 STREET","0","9479583","410","05/31/2022","28","12944658","17381783","Completed","2022-05-23 00:00:00"
" -73.81642484","40.66902614","Queens","11420","135-23","123 STREET","0","9078079","410","05/31/2022","28","12944659","16239675","Completed","2022-05-23 00:00:00"
" -73.81648943","40.66879696","Queens","11420","135-31","123 STREET","0","9078073","410","05/31/2022","28","12941906","16239674","Completed","2022-05-23 00:00:00"
" -73.84043624","40.67087159","Queens","11417","95-08","149 AVENUE","0","2961038","410","05/31/2022","32","12944646","17280072","Completed","2022-05-12 00:00:00"
" -73.81699404","40.66722498","Queens","11420","149-021","123 STREET","0","6826234","410","05/31/2022","28","12941909","16239689","Completed","2022-05-23 00:00:00"
" -73.81322361","40.67050782","Queens","11420","133-016","126 STREET","0","9159600","410","05/31/2022","28","12941910","16451269","Completed","2022-05-23 00:00:00"
" -73.81330743","40.67031790","Queens","11420","133-26","126 STREET","0","6078870","410","05/31/2022","28","12941911","16453420","Completed","2022-05-23 00:00:00"
" -73.81459465","40.67124115","Queens","11420","124-04","133 AVENUE","0","4965664","410","05/31/2022","28","12941912","16239690","Completed","2022-05-23 00:00:00"
" -73.82613848","40.66944013","Queens","11420","114-18","149 AVENUE","0","4416406","410","05/31/2022","32","12941883","15994468","Completed","2022-05-12 00:00:00"
" -73.81313209","40.67081050","Queens","11420","125-020","133 AVENUE","0","9159599","410","05/31/2022","28","12944661","16451666","Completed","2022-05-23 00:00:00"
" -73.94760217","40.67184895","Brooklyn","11216","248","NEW YORK AVENUE","0","9690702","308","05/31/2022","35","0","17920952","Not Completed",""
" -73.94759038","40.67200182","Brooklyn","11216","242","NEW YORK AVENUE","0","9690703","308","05/31/2022","35","0","17921925","Not Completed",""
" -73.82104840","40.66701932","Queens","11420","119-19 ","150 AVENUE","0","9092050","410","05/31/2022","32","12944855","16265719","Completed","2022-05-23 00:00:00"
" -73.82072491","40.66675228","Queens","11420","120-007","150 AVENUE","0","9089065","410","05/31/2022","32","12941914","16254634","Completed","2022-05-23 00:00:00"
" -73.94726639","40.67539798","Brooklyn","11216","150","NEW YORK AVENUE","0","9690709","308","05/31/2022","36","0","17921936","Not Completed",""
" -73.95231294","40.67846251","Brooklyn","11216","1222","ATLANTIC AVENUE","0","9689079","308","05/31/2022","36","0","17921939","Not Completed",""
" -73.82186556","40.66615277","Queens","11420","150-017","LEFFERTS BOULEVARD","0","9089064","410","05/31/2022","32","12941917","16255889","Completed","2022-05-23 00:00:00"
" -73.95833996","40.66943923","Brooklyn","11225","847","FRANKLIN AVENUE","0","9690699","309","05/31/2022","35","0","17920947","Not Completed",""
" -73.81426045","40.68024381","Queens","11420","125-20","LINDEN BOULEVARD","0","4995357","410","05/31/2022","28","12941918","16051649","Completed","2022-05-23 00:00:00"
" -73.81795843","40.66765422","Queens","11420","149-14","122 PLACE","0","9078081","410","05/31/2022","32","12941904","16239678","Completed","2022-05-23 00:00:00"
" -73.95184235","40.66718002","Brooklyn","11225","1150","CARROLL STREET","0","3196825","309","05/31/2022","35","0","17988322","Not Completed",""
" -73.96100896","40.66945617","Brooklyn","11225","883","CLASSON AVE","0","9690707","309","05/31/2022","35","0","17921934","Not Completed",""
" -73.84145672","40.67318386","Queens","11417","135-26","95 STREET","0","5634680","410","05/31/2022","32","12945666","16007460","Completed","2022-05-12 00:00:00"
" -73.95361067","40.60489144","Brooklyn","11229","1855","EAST 19 STREET","0","9402359","315","05/31/2022","48","12941920","17051688","Completed","2022-06-02 00:00:00"
" -73.81911346","40.66705449","Queens","11420","149-40","122 STREET","0","9078075","410","05/31/2022","32","12941905","16239687","Completed","2022-05-23 00:00:00"
" -73.82565349","40.66941041","Queens","11420","114-34","149 AVENUE","0","4311442","410","05/31/2022","32","12941886","14332079","Completed","2022-05-12 00:00:00"
" -73.82579105","40.66943506","Queens","11420","114-28","149 AVENUE","0","4290292","410","05/31/2022","32","12941884","14344425","Completed","2022-05-12 00:00:00"
" -73.84458713","40.65127154","Queens","11414","163-019","86 STREET","0","7812484","410","05/31/2022","32","12954288","12904635","Completed","2022-05-12 00:00:00"
" -73.95617845","40.66832406","Brooklyn","11225","1058","PRESIDENT STREET","0","9690701","309","05/31/2022","35","0","17920950","Not Completed",""
" -74.16115044","40.62639742","Staten Island","10303","2142","FOREST AVENUE","0","6801484","501","05/31/2022","49","0","10304783","Not Completed",""
" -73.86032957","40.67516050","Queens","11417","107-051","76 STREET","0","9513840","410","05/31/2022","32","12944634","17280074","Completed","2022-05-12 00:00:00"
" -74.09142626","40.64589344","Staten Island","10301","600","RICHMOND TERRACE","0","8135759","501","05/31/2022","49","0","13708000","Not Completed",""
" -73.82012361","40.66994297","Queens","11420","135-12","120 STREET","0","4445657","410","05/31/2022","32","12944653","16264236","Completed","2022-05-23 00:00:00"
" -73.84139669","40.67299498","Queens","11417","135-32","95 STREET","0","8980705","410","05/31/2022","32","12941889","16007461","Completed","2022-05-12 00:00:00"
" -73.84111017","40.67186387","Queens","11417","137-18","95 STREET","0","8980717","410","05/31/2022","32","12941890","16007678","Completed","2022-05-12 00:00:00"
" -74.09707274","40.64476679","Staten Island","10301","748","RICHMOND TERRACE","0","2846282","501","05/31/2022","49","0","13707990","Not Completed",""
" -74.09718221","40.64476015","Staten Island","10301","756","RICHMOND TERRACE","0","2846281","501","05/31/2022","49","0","13707592","Not Completed",""
" -73.81718499","40.66657570","Queens","11420","149-47","123 ST","0","9078071","410","05/31/2022","28","12944657","16239688","Completed","2022-05-23 00:00:00"
" -73.81670062","40.66814420","Queens","11420","135-54","123 STREET","0","4976935","410","05/31/2022","32","12941907","16239670","Completed","2022-05-23 00:00:00"
" -73.81318292","40.67098432","Queens","11420","125-020","133 AVENUE","0","9512098","410","05/31/2022","28","12944660","17381787","Completed","2022-05-23 00:00:00"
" -73.82087113","40.66855129","Queens","11420","119-014","149 AVENUE","0","4427445","410","05/31/2022","32","12944662","16264924","Completed","2022-05-23 00:00:00"
" -73.81902097","40.66821795","Queens","11420","121-14","149 AVENUE","0","4301333","410","05/31/2022","32","12941913","16265776","Completed","2022-05-23 00:00:00"
" -74.15725764","40.63677537","Staten Island","10303","2912","RICHMOND TERRACE","0","2843063","501","05/31/2022","49","0","13748817","Not Completed",""
" -74.09924136","40.63019551","Staten Island","10301","41","UNIVERSITY PLACE","0","1579572","501","05/31/2022","49","0","16835991","Not Completed",""
" -73.82058937","40.66672856","Queens","11420","120-011","150 AVENUE","0","9091597","410","05/31/2022","32","12941915","16255890","Completed","2022-05-23 00:00:00"
" -73.82198021","40.66618837","Queens","11420","150-017","LEFFERTS BOULEVARD","0","9089063","410","05/31/2022","32","12941916","16263198","Completed","2022-05-23 00:00:00"
" -73.81516269","40.68004050","Queens","11420","124-20","LINDEN BOULEVARD","0","2729293","410","05/31/2022","28","12944665","16059128","Completed","2022-05-23 00:00:00"
" -73.95210694","40.66719262","Brooklyn","11225","1150","CARROLL STREET","0","4026345","309","05/31/2022","35","0","17988320","Not Completed",""
" -74.15227973","40.63694864","Staten Island","10303","2750","RICHMOND TERRACE","0","5007397","501","05/31/2022","49","0","13753359","Not Completed",""
" -74.15537655","40.63685594","Staten Island","10303","2858","RICHMOND TERRACE","0","5011745","501","05/31/2022","49","0","13798403","Not Completed",""
" -73.95199693","40.66718651","Brooklyn","11225","1150","CARROLL STREET","0","4051826","309","05/31/2022","35","0","17988321","Not Completed",""
" -73.81701169","40.66707863","Queens","11420","149-27","123 ST","0","9078082","410","05/31/2022","28","12944655","16239680","Completed","2022-05-23 00:00:00"
" -73.95821666","40.80232306","Manhattan","10026","323","W 112 ST","0","9710607","110","05/31/2022","9","0","17990386","Not Completed",""
" -73.95151218","40.79976254","Manhattan","10026","45","LENOX AV","0","2346693","110","05/31/2022","9","0","18029573","Not Completed",""
" -73.95151218","40.79976254","Manhattan","10026","45","LENOX AV","0","2346693","110","05/31/2022","9","0","18216543","Not Completed",""
" -73.81705702","40.66697912","Queens","11420","149-31","123 ST","0","9078077","410","05/31/2022","28","12944656","16239682","Completed","2022-05-23 00:00:00"
" -73.95187931","40.80047339","Manhattan","10026","111","W 113 ST","0","9722299","110","05/31/2022","9","0","18029575","Not Completed",""
" -73.95390091","40.80164160","Manhattan","10026","1864","ADAM CLAYTON POWELL JR BOULEVARD","0","9722301","110","05/31/2022","9","0","18029583","Not Completed",""
" -73.84156164","40.67369052","Queens","11417","94-20","LINDEN BOULEVARD ","0","8980716","410","05/31/2022","32","12941892","16007451","Completed","2022-05-12 00:00:00"
" -73.84039420","40.67395339","Queens","11417","135-01","96 STREET ","0","8980774","410","05/31/2022","32","12944650","16007674","Completed","2022-05-12 00:00:00"
" -74.11517537","40.63291887","Staten Island","10310","397","CARY AVENUE","0","2825659","501","05/31/2022","49","0","13802176","Not Completed",""
" -73.95258360","40.80392494","Manhattan","10026","121","ST NICHOLAS AVENUE ","0","2320475","110","05/31/2022","9","0","18035768","Not Completed",""
" -73.95175771","40.66967121","Brooklyn","11225","506","EASTERN PKWY","0","9689095","309","05/31/2022","35","0","17922056","Not Completed",""
" -73.96246880","40.79715165","Manhattan","10025","78","MANHATTAN AVENUE","0","1217274","107","05/31/2022","7","0","18040812","Not Completed",""
" -73.96339713","40.79588514","Manhattan","10025","20","WEST 102 STREET","0","1600203","107","05/31/2022","7","0","18040814","Not Completed",""
" -73.84029021","40.67394495","Queens","11417","135-01","96 STREET ","0","8980777","410","05/31/2022","32","12941893","16007683","Completed","2022-05-12 00:00:00"
" -73.84129583","40.67260462","Queens","11417","94-19","PITKIN AVENUE","0","4990580","410","05/31/2022","32","12941895","16007455","Completed","2022-05-12 00:00:00"
" -73.84131161","40.67266568","Queens","11417","94-19","PITKIN AVENUE ","0","8980713","410","05/31/2022","32","12941896","16007469","Completed","2022-05-12 00:00:00"
" -73.84008251","40.67393183","Queens","11417","96-12","LINDEN BLVD","0","8980773","410","05/31/2022","32","12944652","16007673","Completed","2022-05-12 00:00:00"
" -74.00111859","40.57474220","Brooklyn","11224","3514","MERMAID AVENUE","0","9463522","313","05/31/2022","47","12945667","17236157","Not Completed",""
" -74.16369939","40.52982012","Staten Island","10312","407","HAROLD AVENUE","0","8157824","503","05/31/2022","51","12912973","17198659","Completed","2022-05-23 00:00:00"
" -74.09108370","40.64597619","Staten Island","10301","600","RICHMOND TERRACE","0","8136163","501","05/31/2022","49","0","13708002","Not Completed",""
" -74.13651424","40.60288910","Staten Island","10314","191","SUNSET AVENUE","0","8887634","502","05/31/2022","50","0","15795821","Not Completed",""
" -74.09676300","40.64479126","Staten Island","10301","730","RICHMOND TERRACE","0","8135753","501","05/31/2022","49","0","13707589","Not Completed",""
" -74.07620972","40.62861316","Staten Island","10304","543","BAY STREET","0","8154934","501","05/31/2022","49","0","13746679","Not Completed",""
" -73.95256659","40.80358292","Manhattan","10026","121","ST NICHOLAS AVENUE","0","2320480","110","05/31/2022","9","0","7201913","Not Completed",""
" -74.09746799","40.64474577","Staten Island","10301","756","RICHMOND TERRACE","0","8136157","501","05/31/2022","49","0","13707991","Not Completed",""
